full_name,ast_x,ast_y,ast_z,r_au,class
       (2000 AA6),1.3980901669101407,1.2664207791590725,0.05640379625512391,1.8872358339456905,APO
       (2000 CM33),-0.468110477213368,1.0086713224091939,-0.06993970723000349,1.1141978361920555,APO
       (2000 CO33),-0.7947062705836767,0.6336992726549113,-0.00992639902544603,1.0164798857163835,APO
       (2000 CP101),0.7888209327595508,-0.0566684128103746,-0.03943416040363337,0.7918363631311928,APO
       (2000 DN1),3.573366867003323,-1.220635273727058,-0.4619698200625032,3.804249906658664,APO
       (2000 EU70),0.15130799575924336,-2.4587841653337534,0.540914844398699,2.5221226279004654,APO
       (2000 JF5),-0.7280594678512399,-0.74453692074273,0.05489434014477354,1.0427939411297071,APO
       (2000 KA),1.7159904965193982,-0.07513503955534329,-0.18360313280783266,1.727419685163604,APO
       (2000 LF3),1.077276645682046,1.458911352513633,-0.22395959998115894,1.8273218677203091,APO
       (2000 PY5),2.577662651260969,1.2529956687345978,-0.16216736250797495,2.8706516930892505,APO
       (2000 QS7),-2.9395038626359593,-2.2822318185182224,0.18767743301484177,3.7261894544925864,APO
       (2000 QV7),1.5549836037464866,0.1528809363894177,-0.12886736935163406,1.5677861421492814,APO
       (2000 SL10),-1.43432498103662,0.40739599269633725,-0.026653915703225513,1.4912981181886638,APO
       (2000 TU28),-0.004538335743551891,-1.185527327829243,0.3042423014523078,1.2239522129210207,APO
       (2000 UQ30),1.6667195945405737,-0.8137226914874505,-0.13785071488865625,1.859866028794114,APO
       (2000 WC1),-0.6481568386345726,0.7791831735526765,0.31216026645753175,1.06050824483887,ATE
       (2000 WH10),0.5653363574925072,0.8707956623582445,0.028386978923490763,1.0386029574660531,APO
       (2000 YG29),-0.8192693128267824,-5.136644792430771,0.3457943805868594,5.2130505161748895,AMO
       (2001 CA21),-0.8888374265175368,0.6190262762365175,0.09297058996849211,1.0871380004620648,APO
       (2001 EC),0.998551882477843,-0.2732553597701596,0.005332915220778562,1.0352790897279416,APO
       (2001 FA58),1.3812647006423344,2.5872161109837224,-0.4226898939435842,2.9631480092321296,APO
       (2001 FC58),-0.8466487733341443,0.2579266294924309,-0.021024478180174555,0.8853148142171154,APO
       (2001 FB90),-1.2067515818001953,4.003072623388952,-0.051413019828980756,4.181325520323826,APO
       (2001 GR2),-1.5482853945872308,2.3921871100825025,-0.5495601211244605,2.902027422245928,APO
       (2001 GT2),3.484871631826086,-1.1802210457791176,-0.06329496444879663,3.6798448689762364,APO
       (2001 JV1),-0.40838892900835694,-0.9769803545372354,0.05173384526266789,1.0601643840621873,APO
       (2001 KF54),-2.97355000923635,-0.7391776885237387,0.03192754311098177,3.064213223757429,APO
       (2001 LD),1.6243186397382179,0.6593179636241757,-0.855544414732426,1.9506582135623847,APO
       (2001 SQ3),-1.002089838053543,-0.030016766226847555,-0.04316533644470397,1.0034681340507419,APO
       (2001 SY269),-0.49675081401860377,0.5357238056161031,-0.023415594014898535,0.7309648809450534,APO
       (2001 SZ269),-2.258182901017257,2.6871731683547906,0.07791872728117122,3.510891764101217,APO
       (2001 TA2),0.5901486805915848,2.536929733946747,0.06632422765019878,2.6055108603420747,APO
       (2001 TC45),-0.9744672124256482,-2.684929932254489,-0.4523121196080549,2.891888888382996,APO
       (2001 VB),0.7027198751859632,0.6714274609973316,0.16171265489507533,0.9852822139447726,APO
       (2001 VC2),0.4524214234673727,-0.9923369301214247,-0.17831841350051528,1.1050860527073887,APO
       (2001 VJ5),1.488269949174942,0.251863674339657,-0.09206145588056604,1.5122361137494063,APO
       (2001 WH1),0.40762899781493545,1.070448780719805,0.0040277295331908325,1.145442366341196,APO
       (2001 XQ),-1.4816960096683394,-6.03417358376971,0.3265551801562332,6.222002265333736,APO
       (2001 XX4),-0.7765138082226228,-0.35184680742591723,0.012338491900000957,0.8525972722443914,APO
       (2001 XP31),-1.4067019094430613,0.0074810041377205705,-0.13280293713215624,1.4129765913009993,APO
       (2001 YP3),-1.0921882167808168,-0.3213689235560107,0.1581042396424011,1.1494129094869745,APO
       (2001 YV3),-1.5674929401569442,-1.1336790549975486,0.16678240542849057,1.9416690469651385,APO
       (2001 YB5),2.632020111616558,3.2183347893268723,-0.34067117450900164,4.171482414356678,APO
       (2002 AV),-2.8311475191350643,-0.5537143592682416,0.13263923802066435,2.8878346618577684,APO
       (2002 AY1),0.47451140036574957,0.8951093112751392,0.4174228069771263,1.0957296874654725,ATE
       (2002 AZ1),2.147397844376563,2.393823093017037,-0.41847206081780136,3.242965520689337,APO
       (2002 AS4),-1.6914656411759679,1.2741058018844633,-0.639027134733831,2.211957795393169,APO
       (2002 AT4),1.622584773963215,-1.7405913497019252,-0.011215894233269085,2.379614546862134,AMO
       (2002 AC9),-0.3500311796845488,-1.8315290537548616,-0.07227093761755345,1.8660770589457594,APO
       (2002 BM26),2.295419910212162,-1.1992449158419507,0.16736308150777224,2.595217010853419,AMO
       (2002 CY9),-1.3202402715439923,-1.0442201604305246,-1.511875582609278,2.262564451092222,APO
       (2002 DO3),2.38798636435928,0.4365412653533981,-0.11547630726575311,2.4303049047932097,APO
       (2002 EU11),-1.1229860169605361,-0.019646783582964955,-0.014600767174483113,1.1232527644284385,APO
       (2002 EV11),-1.1500374415314696,-2.2254173693539347,0.4408356539017426,2.5435024392552505,APO
       (2002 FQ5),-1.6692042323270484,0.9195685294698039,-0.1779521026652049,1.9140313478239472,APO
       (2002 GM5),-1.0030725156998228,-0.367723537756988,-0.014597328532317624,1.0684512875995642,APO
       (2002 GJ8),-3.2289186254663838,3.9634172964062557,-0.796960613262652,5.173948045199911,AMO
       (2002 HP11),0.32867629304542123,0.4517071859755222,0.035437016075630746,0.55975286473617,APO
       (2002 JZ8),2.234845939321914,-2.064947714686671,0.5244300072169156,3.0876483396531555,AMO
       (2002 JQ9),-0.7691462231395088,-0.16152812303923808,0.2356179540322463,0.8204834351555745,APO
       (2002 KG4),2.486135833654452,3.5857647070970886,-0.36284679034029255,4.378383001897395,APO
       (2002 KK8),0.29806289313158174,2.778237468473504,0.15348485894795072,2.798392846156219,AMO
       (2002 LX64),0.09391762831267522,0.7807883131187613,0.025383965305474133,0.7868260649631201,APO
       (2002 MX),-0.0654876420978,-1.1506718028892349,-0.011898009182449055,1.1525952419884429,APO
       (2002 MR3),1.0678943286740865,1.1240868971503064,-0.23819855016173658,1.5686644634396596,APO
       (2002 MT3),-0.9570897272912937,0.36153055382800436,-0.015276737478454296,1.0232098837216597,APO
       (2002 NY40),0.49576655676421644,-1.8037295615360391,0.12373885801592328,1.8747096081654684,APO
       (2002 PR1),-0.9848670053670947,-1.896326252588742,0.24578779141247542,2.150913274152501,AMO
       (2002 PE130),-2.5360315854899973,-2.781905375554172,-0.8072247119681333,3.8499435653983483,APO
       (2002 QH10),-3.460413562088695,-0.41620797875032167,-0.03333862076992758,3.48551324282345,AMO
       (2002 QQ40),-0.8046063436789571,-1.066542462578117,0.03122237849567674,1.3363678496916715,APO
       (2002 QW47),0.9302864526687178,2.826225201354501,-0.15374235884907583,2.9793654501747033,APO
       (2002 SQ41),1.7764227501290368,-3.844347485478924,-1.9805174622571153,4.675161472568568,APO
       (2002 TP69),-1.9066199882947672,-2.126745854243003,0.07103560006477035,2.8571478374038506,AMO
       (2002 TB70),0.47444410413856347,1.0566475566593416,-0.26860776007292436,1.1890127819823446,APO
       (2002 VR85),1.482624687522309,-2.201222651793783,0.2764696700410289,2.6683314271794036,APO
       (2002 XO14),1.9586245739315853,0.43835725434609707,0.08959791817788702,2.009078169456914,APO
       (2003 AC23),0.2705216970738155,-1.7439576259118907,-0.05204819167631709,1.7655818315277008,APO
       (2003 AF23),-0.11855576671887419,0.9423291745161746,0.06776819902964265,0.9521723960325443,ATE
       (2003 BB21),1.1372377574853494,2.2269343623382563,0.2047221453588417,2.508875749815748,APO
       (2003 BR47),-0.23615002804989682,0.8439321552820352,0.03259965159335071,0.8769555608757813,APO
       (2003 CG11),2.5388734037134317,3.2598103496139044,-1.5759195484396096,4.422189966372709,APO
       (2003 EG16),1.5568235140202762,0.2515293396688057,-0.3608161224265085,1.617762262115039,APO
       (2003 GG21),-0.25361078010162186,-3.0050829994323065,-0.5198389074964836,3.0602409628994836,APO
       (2003 GQ22),-0.6173126125534467,0.6604047625930841,-0.25356380175332216,0.9388843984393326,ATE
       (2003 GP51),-0.986424240659354,-0.5992464488039433,0.05396944137738294,1.1554400848019366,APO
       (2003 MU),-2.5816520329997514,1.5916580286171451,0.02603551057432174,3.0329820882036267,AMO
       (2003 MS2),0.48518102630423443,-0.8121591815739629,-0.1181525811385969,0.9533956140712166,APO
       (2003 MK4),-0.09571573615374007,-1.1651746012344608,-0.14253701435845018,1.1777564068904736,APO
       (2003 OC3),2.6528463630553274,1.8663150666191495,-0.5139333196126161,3.2840300258788075,APO
       (2003 RS1),-3.621933761831806,-0.44608866354981,0.04294102449199151,3.649553836077662,APO
       (2003 RB5),0.9854651572195224,-0.2769328882160379,0.04183755246710108,1.024491962616502,APO
       (2003 SK84),0.6594013516855703,-4.296682264367812,-0.6220459698472408,4.391267449397823,APO
       (2003 SS84),-1.9296183628627048,-1.0656436711175516,0.03955377204419652,2.2046741167285386,APO
       (2003 TK2),-0.6304311881005442,2.674458973591703,0.20136532295951043,2.7551265447608095,APO
       (2003 TO9),0.8475466353510206,-2.535697711638405,0.14525834870708826,2.677535839493506,APO
       (2003 TR9),-0.3391380992638473,2.6345289493763135,-0.6238542095060416,2.728543844286283,APO
       (2003 UB5),-2.4290016457198993,-1.6989818510656434,0.4125266211547944,2.9927857488169463,AMO
       (2003 UX5),1.1443916404518966,-1.2031525989797571,-0.6473051957716618,1.7821931488031584,APO
       (2003 VE1),-0.9983493442070588,1.7388651994006925,0.5874557250654622,2.0893678047863333,APO
       (2003 WG),-2.5763461538792516,1.0044439925401556,1.3139822452739687,3.0615382701598945,APO
       (2003 WP21),3.5865310055263975,-1.643200678892461,-0.2618222361023131,3.953715215848563,APO
       (2003 WC158),-2.448350557701103,0.7401047473255643,-0.4057425420489515,2.5897495054227706,APO
       (2003 WH166),-0.5921470342436748,-1.1677171512283395,0.013480971798392232,1.3093445658179657,APO
       (2003 XM),3.8012601979264087,0.4952249766898891,0.07786526181022078,3.8341739486979196,AMO
       (2003 YP1),-2.0503131350097172,0.6090628440884409,-0.2584586824222659,2.154423911434778,APO
       (2003 YS17),0.43215864248923935,-0.6264682264431943,-0.03776401137372043,0.7620037083742164,ATE
       (2003 YD45),-3.992076142089069,-0.559437821411777,-0.5377859242527276,4.066799269768187,APO
       (2003 YL118),-1.3038081494485676,0.9107204960510998,-0.1538385185140139,1.597809063146985,APO
       (2003 YH136),1.243737716594932,4.409179666159188,1.0394294180371995,4.6976762714382065,APO
       (2004 DM44),0.4583986299041085,-4.002404089061642,-0.7209776870026038,4.092575792968401,APO
       (2004 EH1),1.714645375541276,2.5038019857231815,0.34285774612690306,3.0539457398021415,APO
       (2004 FW1),-0.8422677000091228,2.5844301416686273,-0.4861528719103718,2.7613472527935854,APO
       (2004 FJ11),1.8707810712704918,2.7266746343889277,0.07850181106639556,3.3076787801696628,APO
       (2004 FY31),0.3619834803087094,2.651347359332653,0.4248944155498603,2.7094667601249682,APO
       (2004 GB2),-1.2719067850173658,-0.6529753540772678,-0.009642040935220614,1.4297610470840718,APO
       (2004 GE2),-0.9703267011660351,-0.5351413868375939,0.011697432551152277,1.1081728388796181,APO
       (2004 HD2),-1.0451795167400606,-0.5391748098794032,-0.0021983282976864305,1.176058897533955,APO
       (2004 HF12),0.6195939757494897,0.8329112528912793,0.12955718000577443,1.046146697585491,APO
       (2004 HG12),-0.8901761458613818,-0.5118456613522829,0.015023389454981884,1.0269494894767202,APO
       (2004 HC39),-1.6722566951546711,1.1789012524441742,0.5343652549796746,2.114662347334335,APO
       (2004 KB),0.8707274635990204,0.5695067315943411,0.1195536161057201,1.0472809080284078,APO
       (2004 KE17),-0.3893312690633363,-0.9849255000857514,0.004591868451340797,1.0590930851655627,AMO
       (2004 LB),-0.6864260673587395,-0.8003076442568718,-0.33510269249594465,1.106330369249439,APO
       (2004 LY5),-2.6626908544429675,-1.5622506037585597,0.7397465806034987,3.1745510767339646,APO
       (2004 MX2),-4.324529017855095,-0.665329822268997,1.3639045565700836,4.583061273658021,APO
       (2004 MP7),2.085820450808421,2.986212085844945,-0.7436405982074208,3.7176754718451903,APO
       (2004 QB),-0.750299269428528,-0.27572107176035165,0.1470526174263689,0.8127703091338943,APO
       (2004 QX2),1.1150387600029905,-0.5847825072906974,0.0900879843242689,1.2622986421848879,APO
       (2004 RQ10),-1.227838003960252,2.169413275522519,0.14461312150542494,2.4969687781175773,AMO
       (2004 RW10),-1.7116632546475026,0.09638147125926408,-0.045517789457407386,1.7149788204143135,APO
       (2004 RY10),0.8116853635054501,-2.284543049355624,0.5592031124662649,2.488107351920336,APO
       (2004 RE84),1.0730322743204428,-2.147271813321599,-0.035886817069980106,2.4007212178131274,APO
       (2004 RY109),0.29929201851021814,1.7681674544574757,0.8791944054628484,1.9972417635188089,APO
       (2004 RZ164),-2.177785123615631,0.0632564961096227,0.5220601732735143,2.2403785960100557,APO
       (2004 SS),-3.348176270325331,0.24289083686493887,0.036767489183916736,3.3571762158194027,AMO
       (2004 TN1),0.3917421948229291,-4.524972912061939,0.5881870694499273,4.57982596075081,APO
       (2004 TB10),0.060714726188509316,0.9901589053962973,0.39433307682484003,1.0675202627537728,APO
       (2004 TL10),-1.7968771421507244,-1.2976854538084943,-0.1616439664865496,2.222359955747812,APO
       (2004 UE),1.6289849327749915,-0.5018678901630649,0.39314214848933027,1.749292439617652,APO
       (2004 UV1),-0.2656494511654376,-4.52070714806145,-0.3056914900499903,4.538811522472307,APO
       (2004 WK1),-0.5258939165517525,1.2164800681237933,0.7997961562797082,1.5479218517768931,APO
       (2004 XO),0.7694248945733915,0.5811799728438519,0.2554612262873455,0.997519557382355,APO
       (2004 XN29),-3.998229414696585,-0.3879288687416048,-0.11889165466335797,4.0187638006353055,APO
       (2005 AV27),1.3627086771107932,-1.1215630565745003,-0.1740938787798728,1.7734675940581504,APO
       (2005 DD),0.38032164293363024,-1.9878599391631362,0.21626988740274397,2.0354371407662284,APO
       (2005 EA),-1.248228779701316,0.8122060714427655,0.12665095377682076,1.4945883222666052,APO
       (2005 EO33),-1.152379090943601,0.27294547454788215,-0.08002670419503194,1.1869629626506832,APO
       (2005 EW169),1.3521964239578759,-2.8843570805922942,0.07972108503436699,3.1865822425800383,AMO
       (2005 FE3),0.5300890504862762,2.908961972478216,-0.12971452802781128,2.959709448164004,APO
       (2005 GU),-1.5111844877774185,1.6653933521323854,1.0128329420964577,2.466382805247719,APO
       (2005 GJ8),1.589489994062694,-0.21755056880731716,0.09368880157264442,1.6070420911581405,APO
       (2005 GY8),-0.6917316353904649,-0.5311644924861609,0.026512951316182407,0.8725430133039529,APO
       (2005 GD60),0.3057741435502884,1.556533136225345,-0.23938683390357435,1.6042441482760028,APO
       (2005 GH81),2.5831470654882516,-1.1098955116018614,-0.39645031530550745,2.8393114765943452,APO
       (2005 JU1),-2.7505094249553252,2.0795419931561314,0.34439015356832653,3.4653140659892094,APO
       (2005 JU81),1.1463085969029239,-0.6715788810524228,-0.4128418886928733,1.3912153024850873,APO
       (2005 KJ10),-1.56399635245479,-0.5552836991826418,0.20960130833725354,1.6728291262189736,APO
       (2005 LX36),1.0907204364858964,-0.33987018222446025,0.7410627707799149,1.361747715830387,APO
       (2005 NE7),-0.00869967652844883,-1.6966560446540622,-0.046699370890914096,1.6973209035048364,APO
       (2005 OX),-1.0751115679464822,0.06576430085135387,-0.0782924200003435,1.0799627446483147,APO
       (2005 OD3),-3.72063402642329,-0.2560136440109056,-0.6992769762272222,3.7944233862314336,APO
       (2005 OE3),-1.7198905307989867,0.741292331346842,-0.23977135021168244,1.888128189193729,APO
       (2005 PA5),0.18109890827286867,1.5499633869735143,-0.32627857193944076,1.5942524963263736,AMO
       (2005 QZ151),-0.8345254353561642,-2.8725583118613276,-0.20300208564656572,2.9982050970667182,APO
       (2005 RC34),-1.769253456451886,-0.9268253772619709,-0.37731581730698277,2.0326412125837106,APO
       (2005 TP),1.4194729153439014,-2.1758465312592676,-0.21508539461604076,2.606812845596139,APO
       (2005 TS15),-0.6259130921249608,0.39436912394196044,0.3731709298754053,0.8285835791978101,APO
       (2005 TF49),1.003013509676626,0.10654751122753964,-0.1548296175744833,1.0204708144875416,APO
       (2005 TR50),0.7908426798232646,-1.4155647439838908,-1.0953532721126409,1.956796994930258,APO
       (2005 UR),0.9070709088088824,0.5866892542788448,0.029233863168017488,1.080664857136275,APO
       (2005 UW6),2.6215376664243624,0.20279341853962685,0.020086818305780685,2.629446403210061,APO
       (2005 UT64),-1.060982870853207,-0.3638952930113918,0.12636171436129795,1.128747854649605,APO
       (2005 VR7),0.44742929390468805,-0.6450463691429471,0.2831952054863797,0.8345521648159685,APO
       (2005 WD),-1.546412991971076,-2.5849626360715297,0.294116011425605,3.026537493539393,APO
       (2005 WA1),-0.06255570614947786,0.8887317159319446,-0.0784330052280655,0.8943763277191006,APO
       (2005 WY55),-0.3033361952112239,-1.0164511404895262,0.012813521329647217,1.0608251291596298,APO
       (2005 YU3),-1.9208780824508922,-0.8528418060177281,-0.04037838591405568,2.1020804379901405,APO
       (2005 YS8),0.024231809301439422,1.2678433954499946,0.21368084652047822,1.2859523941957967,APO
       (2006 AR3),-2.629685888783424,-0.35712561505261275,0.01736905018810024,2.6538817348363155,APO
       (2006 AM4),0.8264807715254142,0.6882087719850507,-0.07772614069926097,1.0783056767384733,ATE
       (2006 AL8),-4.8157072328364565,-0.08266689134265681,-2.629789377533509,5.487591651854728,APO
       (2006 BX39),-0.7516471710596867,0.7651848651504068,-0.028403314112335005,1.07298093919223,APO
       (2006 BE55),-0.5760638844673164,-0.44003349552931637,0.03036139426713027,0.725534899530799,APO
       (2006 CF),-1.573415623262103,-2.3011014589945153,0.18873725290767424,2.7939803862495345,APO
       (2006 CU),0.07733099518451791,-1.6795518857321938,0.09265134826262275,1.6838820897015558,APO
       (2006 CM10),-0.8921456088561837,0.6299852654417862,0.009159875604310705,1.0921946371394684,APO
       (2006 CT10),-1.1007307199189464,-0.38517848158552287,0.26672733659988374,1.1962917923899163,APO
       (2006 GC1),0.43858341118146693,-1.587823894044802,0.1722540085697256,1.6562643419851524,APO
       (2006 HC2),-0.9836747085629346,2.0020896020645944,-0.14474998624879745,2.2353816822817008,APO
       (2006 HD2),2.0375868584190746,-0.041530974285426514,-0.0744893100304265,2.039370904160403,APO
       (2006 HQ30),-0.6730717836450839,3.9597529464995564,0.21335893918633334,4.022212209740035,AMO
       (2006 HT30),-2.828505403710418,2.3701532682452875,0.09691467961089796,3.691539216765404,APO
       (2006 HW57),1.5001712658445963,1.4639294911808016,0.11723670339981453,2.099368435182047,AMO
       (2006 KQ1),-0.4468436369169961,-1.3309855368678294,0.07020886974679089,1.4057457169046164,AMO
       (2006 KK21),1.5290079794885167,-4.536109261532182,1.0415221918163269,4.89886937057353,APO
       (2006 KD40),-2.203616864669215,0.6627193940567127,0.8641362459010835,2.4580186600173515,APO
       (2006 KN89),0.6569883469685022,1.1698741116375055,-0.05424649354418912,1.3428260524706421,APO
       (2006 LK),0.1762460536095218,-1.4319456681684513,0.22575344215871318,1.4603067091011497,AMO
       (2006 LD1),-3.6264832230002506,1.446212281133734,0.40639202211813097,3.9253108162852004,APO
       (2006 ON1),-3.520074392931392,-0.3421617229484153,-0.2114836641559262,3.5429823195476366,APO
       (2006 PA1),-1.7822556868921762,-2.5621338506113633,-0.13226434245587462,3.123853238901181,APO
       (2006 QQ23),-0.28226044068862577,-0.8185724589838119,-0.0480168552873355,0.8672009256084929,ATE
       (2006 RZ),1.2075940085579975,-1.1368324599648318,0.22911416623352873,1.6742654009158013,APO
       (2006 RK1),1.3898788996818818,0.49795017832571997,-0.17911934577026178,1.4872126532223635,APO
       (2006 SS134),1.065232780604862,0.805391941740947,0.22312644715724872,1.3539433031399195,APO
       (2006 TA8),0.9274050299757595,0.4252324974572098,0.02418195553300001,1.0205329654114241,APO
       (2006 UO),0.30960285017660094,0.9449175126890357,0.028732431606678287,0.9947605657895477,APO
       (2006 UF17),-1.5627691447549914,0.762885026319815,0.10841167631261898,1.7424104151267419,APO
       (2006 UQ17),-1.4050562636160557,-0.11989184059750047,0.041775573119796204,1.4107807610958039,APO
       (2006 VG13),0.9261931719571925,-0.19668699115973381,-0.09219524127262141,0.9513251425169587,ATE
       (2006 VT13),-3.840982241342098,-1.2436814615492753,-0.12388250773293848,4.039212179599991,APO
       (2006 WT1),1.0813553386172974,-1.672750832695506,0.41164723488869015,2.0339317005816944,APO
       (2007 AC2),-0.7877897091470616,1.016419513640006,-0.05002735134215687,1.286943662103555,APO
       (2007 AV2),-0.05816471366963949,1.5629704014387196,0.08083659130252455,1.566139892916081,APO
       (2007 AB12),-3.6895762850334455,1.1542332446069477,0.5260013995006405,3.9015259858565234,APO
       (2007 BD7),-0.6333457438684794,0.8381225344262575,0.053176090947481075,1.051857362306252,APO
       (2007 BJ29),-1.8591998316171034,-1.2928548205660557,-0.20252065526793406,2.2735681684867304,APO
       (2007 DY40),1.2072492983081418,1.5264361145683316,-0.19042858783457334,1.955433744003779,APO
       (2007 DS84),2.320274552951707,-0.42163823407559065,-0.2416923826780968,2.3706260796157292,AMO
       (2007 DT103),-0.8461762462283302,3.2490264015530794,-0.17053227192055123,3.3617358690766297,APO
       (2007 ED125),-1.152569782181365,-0.08980385141391409,0.01484256889981258,1.1561583526394286,APO
       (2007 FF1),-1.1626613059268875,0.5295587649816947,0.1327324838732083,1.284457749458387,APO
       (2007 FT3),-1.050960980615425,-0.17756293150447033,0.002830187819503567,1.0658590842056423,APO
       (2007 GQ3),0.2680931214533163,2.4546986277644747,0.33653473161158654,2.4921225693172193,APO
       (2007 HA),-0.6817739859024645,-0.5530979518165516,0.13082738600702162,0.8876085382005,ATE
       (2007 HE15),-1.8993118742546682,0.5834742946612579,-0.23828798470455878,2.001151921236814,APO
       (2007 JY2),-3.38749886253233,1.0772299385600845,-0.08739356105071265,3.5557292527273665,APO
       (2007 JH22),2.1715128647315556,1.3999877016525624,-0.2226893376363155,2.5932651672302955,APO
       (2007 KG7),-2.410705581089525,-1.7330420547959233,0.12479904559226021,2.9716175669436673,APO
       (2007 LU19),0.979093745292498,-1.3226054181670581,-0.06650433539625265,1.6469160515527943,APO
       (2007 PR25),0.8463552835007726,-0.7020739913922474,0.016957733564857542,1.099778486799397,APO
       (2007 PV27),-0.3357878508046126,-1.5712966472401186,-0.6745880489315816,1.7426404305356102,APO
       (2007 PF28),0.7235933199454894,-2.805531854729866,0.28811048293477337,2.9116325199019615,APO
       (2007 RF2),1.190794871875364,-0.2656692879239119,-0.05364558869990045,1.2212495431391661,APO
       (2007 RU9),1.3294837006721165,-2.1054031388478034,0.16377806743914433,2.495410295481909,APO
       (2007 RV9),1.0487600026542352,-2.7260212393307586,-0.24872381837802449,2.931373889199101,APO
       (2007 RU17),0.9631434325309342,-1.9367490827556693,-0.3454855749176521,2.190434332195005,APO
       (2007 SR11),-0.01766312015682492,2.7585865395401994,-0.05575980927327347,2.759206559552264,APO
       (2007 TH1),-0.8685094227361255,1.5994249923444481,0.6438090992879124,1.9305333666744509,APO
       (2007 TL23),1.0358091716226625,0.23328463924164938,-0.03275071212768548,1.0622593713724549,APO
       (2007 TU24),-1.5156197303136938,-0.75572420127203,0.16417386003804912,1.701521463756539,APO
       (2007 UL12),3.383687839897007,-1.0410680878656982,-0.25790788368289097,3.5496031662574623,APO
       (2007 UR51),0.9773216943050415,0.6982568739425548,-0.01852680190569675,1.2012758211818626,APO
       (2007 VG),-1.370365960950343,1.351514914889096,2.3358581794695117,3.026669599856195,APO
       (2007 VN3),-2.968781619285316,1.5916542240959508,0.7219424787965533,3.445029523063589,APO
       (2007 VT6),2.806524603351758,-1.466288139254639,0.3591153340740371,3.186776597081239,APO
       (2007 VZ137),0.619954362748094,2.0023512143208038,-0.08531776792380154,2.0978638942757684,APO
       (2007 VM184),0.5220133797245725,0.9644330806260671,-0.03402345435744475,1.0971721519724105,APO
       (2007 VP243),-2.2150700163411896,2.5724790884236484,0.29924059683434406,3.407892130403264,APO
       (2007 XN),0.5690457827758324,-3.3062283309067917,0.6101247978950077,3.409869667302856,APO
       (2007 XY9),-1.4847473623506036,1.5674355464115932,-0.12389752710364225,2.162563182749601,APO
       (2007 XD10),-2.671604918171049,-0.8743313398866861,-0.8951988438733598,2.9501371325373986,APO
       (2007 XK11),-0.030272143075739277,-1.8082148254673838,0.10649297512343707,1.8116009525933356,AMO
       (2007 YB2),4.164900169378078,-1.4170085798349876,0.2519456333314508,4.4065613961870875,APO
       (2008 AX1),-2.0829959632134516,-0.38598147365045765,-0.4636938075852144,2.1686091920762918,APO
       (2008 AZ30),-1.8605764554827,-0.49808353880628503,-0.0588447842129617,1.9269910915609936,APO
       (2008 AH33),1.6781644047156694,0.7402891682822269,1.0192359440654304,2.098357865476153,APO
       (2008 AK33),-3.121386964857838,-0.3882620596880251,-2.11543406253701,3.7906286133462674,APO
       (2008 BD15),-0.23383687963168398,1.1225319311679003,-0.3447272709720345,1.1973280728853077,APO
       (2008 CH),-0.6615977393344288,0.6929554484733813,0.002543453355155628,0.958073740072413,APO
       (2008 CS1),-0.8374148082371996,0.2991521866399726,0.22579525418441915,0.9174633990730253,APO
       (2008 CC6),-0.2720760925440353,2.1583923562404497,-0.267220982887332,2.1918234457424943,APO
       (2008 CL116),3.317132156973244,2.453294462306741,-1.4005117554088653,4.357000418022623,APO
       (2008 DD),2.8115516430838308,0.3273266585243485,0.1504865660423021,2.8345390435955027,AMO
       (2008 DJ),-1.224869167309365,-2.8330479022222885,-0.2604855573908993,3.097469550927094,APO
       (2008 EE5),-0.5007889136535795,-0.47634359693398515,-0.68040473185097,0.9698677010311919,ATE
       (2008 EM7),-0.5519595473178793,0.8811917130348794,0.48565496065954283,1.1476144464975708,APO
       (2008 FW5),3.017382479802687,0.12891081406292304,-0.2690727424552529,3.032097486581685,APO
       (2008 FW6),-0.5191499814322728,-2.74026259033951,0.0036362327705522224,2.789008603325578,APO
       (2008 HH),-0.895165006318285,-0.78268068549436,0.14451619395758572,1.1978290254868276,APO
       (2008 HB38),-1.545956568686631,-0.6507540654149224,0.02939835717213691,1.6775955499833124,APO
       (2008 JW2),3.661000999173807,0.8392508799645999,-0.22440452156132779,3.762662321384971,APO
       (2008 KV2),0.5918843834567638,-0.2917537385906961,-0.058116364686034316,0.6624385852333495,ATE
       (2008 KE6),-0.8211985414605263,-1.13917644684157,0.07251288090205943,1.4061821146040065,APO
       (2008 LW16),-0.6854867387253756,-0.7985733464945312,0.4501923210716865,1.1446766288571364,APO
       (2008 MP1),0.1428520376400975,-1.0803590503362828,0.009992667923294313,1.0898083481574492,APO
       (2008 NO3),0.1628434679878683,3.978868832676939,0.5748330672693176,4.023474647358985,APO
       (2008 NQ3),0.6479525934678226,-0.9176070134121361,-0.1573469689633715,1.1342853534656867,AMO
       (2008 OO),2.1662177918931453,2.041456125561661,0.28317778307263874,2.990022122214746,APO
       (2008 OS7),2.113807726260096,2.066575068219239,-0.36473088708805557,2.9785809097921563,APO
       (2008 ON13),3.6331993280056576,-0.1311147410704363,-0.21459208076664082,3.6418921172207295,APO
       (2008 PF1),0.34626243996575734,-1.474699800810022,0.03239722703299467,1.515152388428169,APO
       (2008 PK3),0.3666631162010767,2.4818674195266537,-0.5040568340640192,2.5589413867568007,APO
       (2008 PJ9),2.4736841095396875,2.686625799944181,-0.2824253168357924,3.6628998515253817,APO
       (2008 QS11),-0.512380984956069,-2.248780237588658,-0.46515471595443036,2.3528526814249333,APO
